dataset,ida,n_valid_matches,best_true_idb,best_true_similarity,best_valid_rank
DBLP,journals/sigmod/EisenbergM98,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290604%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999999403953552,1
DBLP,conf/sigmod/BohmBKK01,1,C4XcBh6anhAJ,1.0000001192092896,1
DBLP,conf/sigmod/ChenZCKR01,3,q49c-IEX7N8J,1.0000004768371582,1
DBLP,journals/sigmod/KappelR98,2,tbZ0J3HLI18J,0.9999999403953552,1
DBLP,conf/sigmod/NazeriBO01,1,2E9I_lugGC4J,0.9999998211860657,1
DBLP,journals/sigmod/BorgidaCS98,2,iPbD7vPHzgYJ,0.9961057901382446,1
DBLP,conf/sigmod/JagadishJOT01,1,OM7n6h8R8CoJ,0.9999997615814209,1
DBLP,journals/sigmod/GatziuKBF98,4,YERfAnxw2RcJ,1.0000001192092896,1
DBLP,conf/sigmod/LeeWMS01,3,OFXL5KsJiWcJ,1.0000003576278687,1
DBLP,conf/sigmod/HanPLJ01,1,H_tzR6yoJLEJ,1.0000001192092896,1
DBLP,journals/sigmod/KuokFW98,4,3oLpUbHFATsJ,0.9999995231628418,1
DBLP,conf/sigmod/DattaDRTV01,2,qK-N8yVLSWUJ,1.0000003576278687,1
DBLP,journals/sigmod/Seshadri98,3,_nIg_hi8PAAJ,1.0000001192092896,1
DBLP,journals/sigmod/Roussopoulos98,2,GfjHZswtM0EJ,0.9999996423721313,1
DBLP,conf/sigmod/HernandezMHYHT01,3,pOFhgBVYVTkJ,0.9999998211860657,1
DBLP,journals/sigmod/Chaudhri98,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D273247%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1
DBLP,conf/sigmod/FernandezMS01,1,JYYcPQLrBw8J,1.0000003576278687,1
DBLP,conf/sigmod/CandanLLHA01,3,efYVCK07AwMJ,0.9999999403953552,1
DBLP,journals/sigmod/MusickM98,1,gt83e4uB09wJ,0.9999997019767761,1
DBLP,conf/sigmod/KiesslingHFE01,2,DQKMCTskI-MJ,1.0,1
DBLP,conf/sigmod/YanMHF01,5,8hRWaIVZ2ykJ,1.0000001192092896,1
DBLP,journals/sigmod/Han98,5,lwZ7EjZwrZ0J,1.0000005960464478,1
DBLP,conf/sigmod/HanPDW01,3,ue3gCyIirokJ,1.000000238418579,1
DBLP,conf/sigmod/Maguire01,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375742%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,journals/sigmod/Rosenthal98,1,ZMMeRrWUlOoJ,0.9474281668663025,1
DBLP,conf/sigmod/BorkarDS01,3,8zFEVer1rBUJ,0.9999999403953552,1
DBLP,conf/sigmod/SchusterW01,1,59akjz-Qe9IJ,0.9970569610595703,1
DBLP,journals/sigmod/Bernstein98,3,AYEI8XDoY9wJ,1.0,1
DBLP,journals/sigmod/KoksalAD98,2,enYoi4XT7n0J,1.0,1
DBLP,conf/sigmod/OlstonWL01,1,I_YprPVQ45QJ,0.9999996423721313,1
DBLP,journals/sigmod/Manola98,2,VIjfH9f94xkJ,0.9999995827674866,1
DBLP,conf/sigmod/LahiriG01,2,2eJIgKjsQF4J,1.0000001192092896,1
DBLP,journals/sigmod/Snodgrass98a,1,CGvD6Du5kaoJ,0.9999999403953552,1
DBLP,conf/sigmod/GodfreyGXZ01,1,LNnvt5TpBhkJ,1.0,1
DBLP,conf/sigmod/FabretJLPRS01,4,NDTjtWuhzbQJ,0.9794833660125732,1
DBLP,journals/sigmod/ChangASS98,2,CPzROuDNZqgJ,0.999999463558197,1
DBLP,conf/sigmod/ButtlerLPP01,1,8TcpKdIK1r0J,0.9999995827674866,1
DBLP,journals/sigmod/ACT-NET96,3,FTDeavdkHpsJ,0.9414125084877014,1
DBLP,journals/sigmod/BrunieK96,1,spI2g7jFHuYJ,0.9999999403953552,1
DBLP,conf/sigmod/AfratiLU01,2,k7zpSukSfYsJ,0.9999997615814209,1
DBLP,conf/sigmod/Smith01,2,5wh3Y-mBqJQJ,1.000000238418579,1
DBLP,journals/sigmod/GerlhofKM96,2,eq249ewqsHMJ,1.0000005960464478,1
DBLP,conf/sigmod/LangS01,2,OubIayl1628J,1.0000005960464478,1
DBLP,journals/sigmod/NormanZT96,1,rPFgPOAANuQJ,0.9999999403953552,1
DBLP,journals/sigmod/BestavrosLS96,1,RalvsjDuKzsJ,0.9421237111091614,1
DBLP,conf/sigmod/Meseck01,1,hWiIngXs5I0J,1.0000003576278687,1
DBLP,conf/sigmod/DeolaseeKPRS01,2,5OTQGZ1gb18J,1.000000238418579,1
DBLP,journals/sigmod/HasanFV96,3,m2CCumFeAWgJ,1.0000003576278687,1
DBLP,conf/sigmod/StonebrakerH01,3,opMsehfY-XoJ,1.0000003576278687,1
DBLP,journals/sigmod/Dogac96,1,url:http://portal.acm.org/citation.cfm%3Fid%3D234889.234900%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1
DBLP,conf/sigmod/ShahC01,1,2wGOv6yh4yIJ,1.0,1
DBLP,journals/sigmod/BilirisP96,1,fu9j50Kk4Y4J,1.0000001192092896,1
DBLP,journals/sigmod/DAndreaJ96,1,-XugBF7u07EJ,0.8540938496589661,3
DBLP,conf/sigmod/HaasH01,3,tHEP1S1typgJ,1.0000004768371582,1
DBLP,journals/sigmod/Colliat96,3,FP-ribG9oVsJ,0.9999997019767761,1
DBLP,conf/sigmod/Larson01,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375792%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8911058306694031,3
DBLP,conf/sigmod/Bussler01,1,UYIeOe280OwJ,1.0,1
DBLP,journals/sigmod/Qian96a,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D234903%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9451373815536499,1
DBLP,conf/sigmod/GoldsteinL01,2,xufwWHmOf6IJ,0.9999997019767761,1
DBLP,journals/sigmod/UlusoyB96,1,LclVYrb7vJoJ,0.9999997615814209,1
DBLP,conf/sigmod/ShouCTRH01,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375755%26type%3Dpdf%26dl%3DGUIDE%26dl%3DGUIDE%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9966460466384888,1
DBLP,journals/sigmod/Bestavros96,1,Q2y53UR0g6oJ,1.0000005960464478,1
DBLP,conf/sigmod/TatarinovIHW01,5,-FOJZJj6NLEJ,0.9999998211860657,1
DBLP,conf/sigmod/MistryRSR01,1,r62IMncHe0IJ,1.000000238418579,1
DBLP,journals/sigmod/AndlerHEMBE96,5,oNYOKYvjoKgJ,0.9999998807907104,1
DBLP,journals/sigmod/LinP96,1,mzEHvKsUv5QJ,1.0000001192092896,1
DBLP,conf/sigmod/GionisGK01,1,cy_Fe935WMAJ,0.904497504234314,1
DBLP,conf/sigmod/AgichteinGV01,2,GDoFPiEzEhQJ,0.9999998807907104,1
DBLP,journals/sigmod/SilberschatzSU96,5,_ZsI_bVIJMwJ,0.9999998211860657,1
DBLP,conf/sigmod/KimCK01,1,EYI-OULRIz8J,1.000000238418579,1
DBLP,journals/sigmod/PhatakSSS96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381897%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999995827674866,1
DBLP,journals/sigmod/RamamrithamSSTX96,1,kezAM71rts0J,1.0,1
DBLP,conf/sigmod/ClaypoolRZSK01,1,1VWOXPII9HUJ,0.8618143200874329,1
DBLP,conf/sigmod/BertinoCF01,1,JSzfxAgs4pgJ,0.9999998211860657,1
DBLP,journals/sigmod/HaritsaS96,1,qA7JBQahK3wJ,0.8062357902526855,7
DBLP,journals/sigmod/KuoM96,1,vmwgqLkw0NUJ,1.0,1
DBLP,conf/sigmod/BabuGR01,2,h_oXQ6ntHEUJ,0.989604651927948,1
DBLP,journals/sigmod/SonDT96,1,62uEWBKYqgoJ,1.000000238418579,1
DBLP,conf/sigmod/LamCKNH01,1,8hdQohffF48J,0.9999999403953552,1
DBLP,journals/sigmod/AdelbergKG96,2,GfiQygac5twJ,1.0000007152557373,1
DBLP,conf/sigmod/GreenwaldK01,2,8but_7FuryIJ,1.000000238418579,1
DBLP,conf/sigmod/DraperHW01,3,sURGDemFSsUJ,1.0000004768371582,1
DBLP,journals/sigmod/TsotrasK96,3,url:http://www.springerlink.com/index/MG76EHFRC3CMWL1X.pdf,1.0000001192092896,1
DBLP,conf/sigmod/Galindo-LegariaJ01,1,BSlaDX5r0HQJ,1.000000238418579,1
DBLP,journals/sigmod/BerndtssonH96,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381889%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9991971254348755,1
DBLP,conf/sigmod/DeshpandeGR01,2,knAoAIpo7hYJ,1.0,1
DBLP,journals/sigmod/Baeza-YatesN96,4,1avO1fqtQ6QJ,0.9999998807907104,1
DBLP,journals/sigmod/FreemanG96,3,Em3qp7RGalkJ,1.0000004768371582,1
DBLP,conf/sigmod/LazaridisM01,1,IvMJ4bK708kJ,1.0000001192092896,1
DBLP,journals/sigmod/Wade96,1,AYtrcxExrbkJ,1.0000004768371582,1
DBLP,conf/sigmod/BrunoCG01,3,8KJ9XFv1ESAJ,0.999999463558197,1
DBLP,journals/sigmod/UrbanDG96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D381892%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998807907104,1
DBLP,conf/sigmod/Mohan01,1,IGS3TtqfKUgJ,0.9295017123222351,2
DBLP,journals/sigmod/Gaffney96,1,uaT2hY6421UJ,0.7664070129394531,1
DBLP,conf/sigmod/KalnisP01,1,-UHxodSX8oMJ,1.000000238418579,1
DBLP,conf/sigmod/YuMWL01,2,h95306-8rjEJ,0.9999998807907104,1
DBLP,journals/sigmod/Qian96,1,NiswbODuzhAJ,1.0,1
DBLP,conf/sigmod/ChenGK01,1,8OgkUeiawO0J,1.0000003576278687,1
DBLP,journals/sigmod/KramerNKRLKLZ97,1,1sBvG9OXpMAJ,0.9999995231628418,1
DBLP,conf/sigmod/BohannonMR01,1,ChD3-mp23f8J,1.0,1
DBLP,journals/sigmod/TomasicS97,1,-MNdDpWC-sgJ,1.0,1
DBLP,conf/sigmod/WynblattN01,1,PVUtZWBcxlAJ,0.9999999403953552,1
DBLP,journals/sigmod/AbelTK97,1,yK-yqVAiXekJ,1.0000001192092896,1
DBLP,conf/sigmod/AggarwalY01,2,QkTd5WogN-AJ,1.0000001192092896,1
DBLP,conf/sigmod/CarinoKKB01,2,a9HFF_bwiH4J,0.9672006368637085,1
DBLP,journals/sigmod/KaradimitriouT97,1,SrCBkHnIFL8J,0.9999998211860657,1
DBLP,conf/sigmod/ZhangNDLL01,2,ryaV3kTsJ2IJ,1.0,1
DBLP,conf/sigmod/ChenGM01,3,dyXJODAynUgJ,1.0,1
DBLP,journals/sigmod/BunemanRU97,3,5qg4BNiroqMJ,1.000000238418579,1
DBLP,conf/sigmod/AgrawalCN01,1,2Ua-pWTof_YJ,1.0000001192092896,1
DBLP,journals/sigmod/Gardels97,1,PlitMluIJyYJ,0.9999999403953552,1
DBLP,journals/sigmod/RiekertMW97,1,M-3MGd3wPcsJ,0.9193741679191589,1
DBLP,conf/sigmod/Sahuguet01,2,xb63RaGQYmYJ,0.6930962204933167,1
DBLP,journals/sigmod/Ioannidis96,1,IgQsVaud8BIJ,1.000000238418579,1
DBLP,conf/sigmod/GetoorTK01,2,99N4rXNdaqMJ,0.9999999403953552,1
DBLP,journals/sigmod/Date96,1,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245885%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9408682584762573,1
DBLP,conf/sigmod/HristidisKP01,1,mg9ABNG06O4J,0.9999997019767761,1
DBLP,journals/sigmod/Qian97,1,url:http://portal.acm.org/citation.cfm%3Fid%3D248603.248618%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1
DBLP,conf/sigmod/JoshiA01,2,H9bMRYKnXMQJ,1.0000001192092896,1
DBLP,journals/sigmod/DoanPSB97,2,fdM1W8iEk_YJ,1.0000007152557373,1
DBLP,conf/sigmod/IpeirotisGS01,1,bo7ArXlXypQJ,1.0,1
DBLP,conf/sigmod/NgWY01,1,TShyzmLNvtoJ,0.999999463558197,1
DBLP,journals/sigmod/AtkinsonDJPS96,5,yfjKkIhvfXcJ,1.000000238418579,1
DBLP,conf/sigmod/DoanDH01,1,Lv0bggWzgeoJ,1.0,1
DBLP,journals/sigmod/CoxEH96,1,pqzGz7zfpDgJ,1.0000001192092896,1
DBLP,conf/sigmod/KeoghCMP01,5,eHY42LnL_lsJ,1.0000004768371582,1
DBLP,journals/sigmod/HasanMV96,1,bLbjFFkQJdIJ,1.0000003576278687,1
DBLP,journals/sigmod/KennedyMB96,1,vBYtmDEYeK0J,1.0,1
DBLP,conf/sigmod/GunopulosD01,4,oYtmj53qV0UJ,1.0000004768371582,1
DBLP,conf/sigmod/BabyCY01,1,rNoNn5hWsroJ,1.0000001192092896,1
DBLP,journals/sigmod/RafanelliBT96,1,MfWZUBAVPFUJ,1.000000238418579,1
DBLP,conf/sigmod/CasatiS01,2,7H9j9z0x_3UJ,1.000000238418579,1
DBLP,journals/sigmod/CatarciC96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245888%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9751167297363281,1
DBLP,conf/sigmod/WhitneyS01,1,bZj9gl0_YUIJ,0.9970649480819702,1
DBLP,journals/sigmod/Darwen96,1,url:http://portal.acm.org/citation.cfm%3Fid%3D245882.245886%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999996423721313,1
DBLP,conf/sigmod/KriegelMPS01,1,tsPOU-H3A94J,0.9999999403953552,1
DBLP,conf/sigmod/AdiBEY01,2,url:http://portal.acm.org/citation.cfm%3Fdoid%3D375663.375759,1.0000005960464478,1
DBLP,journals/sigmod/Keim96,1,vkUvhZOw-1YJ,1.0000001192092896,1
DBLP,conf/sigmod/Amer-YahiaCLS01,4,DFubU20j1OIJ,1.0000004768371582,1
DBLP,journals/sigmod/SantucciT96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245898%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/WuAA01,2,QKlyEeIFW24J,0.9943068027496338,1
DBLP,journals/sigmod/TaninBS96,5,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245891%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1
DBLP,conf/sigmod/GehrkeKS01,3,f6JFkfhawW8J,0.9999995827674866,1
DBLP,journals/sigmod/Ahlberg96,1,4bBje8qkHVgJ,0.9999998807907104,1
DBLP,journals/sigmod/Eisenberg96,4,tFbkjO2wcFMJ,0.9999998211860657,1
DBLP,conf/sigmod/AggarwalY00,3,dfSPs7YoyWsJ,1.0000005960464478,1
DBLP,journals/sigmod/Bhashyam96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245908%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6150723695755005,44
DBLP,conf/sigmod/PalmerF00,2,eiA9HVOF2IsJ,1.0,1
DBLP,conf/sigmod/Lomet00,1,FiPJDs_jm54J,0.9999998807907104,1
DBLP,journals/sigmod/ShethGJRSWW96,4,yI5E8TGu5BwJ,1.0000003576278687,1
DBLP,journals/sigmod/Sidell96,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245906%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/LabioWGG00,1,EhR3fz7f7vcJ,1.0,1
DBLP,journals/sigmod/Camps96,1,mDj9X3EN9ycJ,1.0000001192092896,1
DBLP,conf/sigmod/CatarciS01,1,frbExwv4DiwJ,1.0000007152557373,1
DBLP,journals/sigmod/ZobelMR96,1,6NbNX8nSta0J,1.0000003576278687,1
DBLP,conf/sigmod/ChangC01,2,BGagLieYacQJ,0.9999998807907104,1
DBLP,conf/sigmod/Rosenthal01,2,url:http://portal.acm.org/citation.cfm%3Fid%3D375796,0.934468686580658,1
DBLP,journals/sigmod/Qian96b,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245909%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9863024950027466,1
DBLP,conf/sigmod/NguyenACP01,2,VCiXh8qcrIMJ,1.0000001192092896,1
DBLP,conf/sigmod/ChoSG00,1,ilJdCU_qODkJ,1.0,1
DBLP,journals/sigmod/MedskerCS95,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202673%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0,1
DBLP,conf/sigmod/OhHP00,3,T91d5LI-xIwJ,0.9945501685142517,1
DBLP,conf/sigmod/RamaswamyRS00,2,VJIHPbki2uAJ,0.9999998211860657,1
DBLP,journals/sigmod/DogacAOD95,1,oUOuTMrB0esJ,1.0000001192092896,1
DBLP,journals/sigmod/KarlapalemLS95,1,B_m0Yp4aycUJ,0.9856909513473511,1
DBLP,conf/sigmod/SzalayGKT00,11,GYR0v7CFkP0J,1.0000005960464478,1
DBLP,conf/sigmod/GunopulosKTD00,2,ASfROcKWFmgJ,0.9999999403953552,1
DBLP,journals/sigmod/Hanna95,2,EKqpEdn3kDMJ,0.9999998807907104,1
DBLP,journals/sigmod/Chaudhri95,1,DY6x1fDAy9EJ,0.9999992847442627,1
DBLP,conf/sigmod/AcharyaGP00,3,WGWZ2cNZW2YJ,1.0,1
DBLP,conf/sigmod/WaasG00,1,xnoCdNeQykAJ,0.9999997615814209,1
DBLP,journals/sigmod/JaegerF95,2,oacFELqmw0cJ,0.9771952033042908,1
DBLP,conf/sigmod/WattezCBFF00,1,1SA9LhktHsUJ,0.9999997019767761,1
DBLP,journals/sigmod/BerraNT95,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202670%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/ZaharioudakisCLPU00,3,Pbl_CbLYKWYJ,0.9999998807907104,1
DBLP,journals/sigmod/YanG95,1,tMXkkRDxvkQJ,0.9999999403953552,1
DBLP,journals/sigmod/Qian95a,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D212022%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.000000238418579,1
DBLP,conf/sigmod/CorralMTV00,1,TsShfxPwF6YJ,0.9999995827674866,1
DBLP,conf/sigmod/RoySSB00,5,OV6n7LhOe_cJ,1.0000001192092896,1
DBLP,journals/sigmod/KimballS95,3,5AiEsU9p7FIJ,1.0000003576278687,1
DBLP,journals/sigmod/Zhang95,1,f86VsMJZ9gAJ,1.0,1
DBLP,conf/sigmod/HellersteinA00,5,VlRO0WwUy3wJ,1.000000238418579,1
DBLP,journals/sigmod/Lee95,2,tI2YHAaSJ7MJ,0.9999998211860657,1
DBLP,conf/sigmod/PopaDST00,1,gAwckIiPpTEJ,1.000000238418579,1
DBLP,journals/sigmod/KokkotosIPS95,1,-IvY8_ki_psJ,1.0000003576278687,1
DBLP,conf/sigmod/AgrawalW00,1,wivJNEQEWzMJ,1.0000001192092896,1
DBLP,journals/sigmod/GamacheS95,1,vqgfvx71hgQJ,0.9891728758811951,1
DBLP,conf/sigmod/ForlizziGNS00,5,llVBkO6kYZoJ,0.9999998807907104,1
DBLP,journals/sigmod/DogacDKOONEHAKKM95,6,XE1zjDexb64J,0.9999995231628418,1
DBLP,conf/sigmod/MoonSL00,1,7Xra4piXrIIJ,1.0000004768371582,1
DBLP,conf/sigmod/LiuPBHPT00,1,q_o5zij9nCEJ,1.000000238418579,1
DBLP,journals/sigmod/KlasS94,3,bViLh5-jVsAJ,0.9586741924285889,1
DBLP,journals/sigmod/Wedekind94,1,gqehj3-ukjIJ,0.525883674621582,1
DBLP,conf/sigmod/GillmannWSWW00,2,L61_1TEGBLYJ,1.0,1
DBLP,journals/sigmod/JainH94,3,taphZimnV-gJ,0.9999997615814209,1
DBLP,journals/sigmod/BohmR94,2,GXApzwcGl78J,1.0000004768371582,1
DBLP,conf/sigmod/OriaOILY00,2,xdUDA920uhMJ,1.0000001192092896,1
DBLP,conf/sigmod/RiedelFGN00,1,ospJVA6AD1sJ,1.000000238418579,1
DBLP,journals/sigmod/ShinM94,1,hnpTcGMYR80J,1.000000238418579,1
DBLP,conf/sigmod/HanPY00,13,63XKDNdtzp8J,0.9999993443489075,1
DBLP,journals/sigmod/Bertram94,1,qaSgL5tVq1AJ,1.000000238418579,1
DBLP,conf/sigmod/LakhamrajuRSS00,3,GveQLUTEle8J,1.000000238418579,1
DBLP,conf/sigmod/ShenoyHSBBS00,3,SipDBj3SOb4J,0.9999998807907104,1
DBLP,journals/sigmod/KiyokiKH94,1,xT3mwY4t5kEJ,0.9999999403953552,1
DBLP,conf/sigmod/HsiaoN00,1,iY5wlS4jsg0J,0.9999998211860657,1
DBLP,journals/sigmod/SchlageterBHMSW95,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202672%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.999999463558197,1
DBLP,conf/sigmod/Ross00,1,9sm_ptv5pmYJ,1.0000001192092896,1
DBLP,conf/sigmod/Jhingran00,1,uguuV9ATE1YJ,1.0,1
DBLP,conf/sigmod/Weininger00,1,url:http://portal.acm.org/citation.cfm%3Fid%3D335465,0.9999998211860657,1
DBLP,conf/sigmod/ChenDLT00,1,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.336560,1.0000003576278687,1
DBLP,journals/sigmod/Jannink95,1,22yR9rN5xuQJ,0.9999998807907104,1
DBLP,journals/sigmod/NgH95,2,url:http://portal.acm.org/citation.cfm%3Fid%3D202660.202665%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998807907104,1
DBLP,conf/sigmod/WangSSZZW00,2,CaplZan57x4J,0.9999997615814209,1
DBLP,conf/sigmod/JarkeQCLFLVV00,2,bl_VrPzIIPwJ,1.000000238418579,1
DBLP,journals/sigmod/Jarke95,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D202671%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998807907104,1
DBLP,conf/sigmod/Galhardas00,2,GxDfgCi-rq4J,1.0,1
DBLP,journals/sigmod/DarwenD95,5,DVnOcHunv7MJ,1.0000003576278687,1
DBLP,conf/sigmod/LitwinS00,11,f1h0J1_ELisJ,1.0000001192092896,1
DBLP,journals/sigmod/SellisV95,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219766%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,journals/sigmod/Qian95b,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D219772%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.000000238418579,1
DBLP,conf/sigmod/GoldmanW00,1,Ol886Ck3jz4J,0.9999995231628418,1
DBLP,journals/sigmod/EnglertGH95,2,JRXuKm3E_foJ,0.9999995231628418,1
DBLP,conf/sigmod/RodriguezR00,6,fL_WoorIDAoJ,1.0000003576278687,1
DBLP,journals/sigmod/VenkatraoP95,1,qk3LVAuS2SUJ,0.9129222631454468,1
DBLP,conf/sigmod/LeeKOTM00,1,C8RLbWKCgicJ,1.0000001192092896,1
DBLP,journals/sigmod/SegevJS95,1,2kiNfwTpqp4J,1.000000238418579,1
DBLP,conf/sigmod/LabrinidisR00,1,DKUouEkK_b4J,1.000000238418579,1
DBLP,journals/sigmod/Bohlen95,5,WnwPjh0a0twJ,1.000000238418579,1
DBLP,conf/sigmod/ChenJDTW00,7,fg5EE6R7xYwJ,0.9999995827674866,1
DBLP,journals/sigmod/WolfsonSDNR95,1,R51Yi7sWJ6EJ,0.9999999403953552,1
DBLP,conf/sigmod/BarclaySG00,6,7br3WXwZRQ4J,0.9999998807907104,1
DBLP,conf/sigmod/SaltenisJLL00,11,e0UYPB4kRCYJ,1.0,1
DBLP,journals/sigmod/AlonsoCIM95,1,5LlePa4wQmEJ,1.0,1
DBLP,conf/sigmod/SalemBCL00,1,FElMcikK2GUJ,0.9999999403953552,1
DBLP,journals/sigmod/DunhamH95a,3,CiumYR8Q4WcJ,1.000000238418579,1
DBLP,journals/sigmod/ElmagarmidJF95,1,CJK2SWLYrRYJ,1.0000001192092896,1
DBLP,conf/sigmod/ChristophidesCS00,6,DqHBAYRAtyIJ,1.0000001192092896,1
DBLP,journals/sigmod/DrewHKKLLLSW95,2,9fcJjh5vHn8J,0.9999998807907104,1
DBLP,conf/sigmod/BreunigKNS00,4,vezxTIGxNywJ,0.9999999403953552,1
DBLP,conf/sigmod/ChoG00,3,s7K6rICx3fkJ,0.999999463558197,1
DBLP,journals/sigmod/BhargavaAP95,2,Sql66UDiVnwJ,1.0000001192092896,1
DBLP,conf/sigmod/FaloutsosSTT00,3,qsWDIfzBxiQJ,0.9999996423721313,1
DBLP,conf/sigmod/KornM00,2,HlhXdvHzlvwJ,1.0000001192092896,1
DBLP,journals/sigmod/Ulusoy95,1,uMYecZGSCv4J,1.0000001192092896,1
DBLP,conf/sigmod/LiefkeS00,4,SvVh9QQcgDwJ,1.0000001192092896,1
DBLP,journals/sigmod/NobleS95,3,rRvcD6HKhasJ,1.0000001192092896,1
DBLP,conf/sigmod/GarofalakisGRSS00,2,Kw_1o5V8Ot4J,0.9999997019767761,1
DBLP,journals/sigmod/Fong95,1,zw3-t-veNvAJ,1.0,1
DBLP,conf/sigmod/Nori00,1,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.335474,0.9524927139282227,1
